baton nestle musli z czekoladą i rodzynkami	baton musli z czekoladą i rodzynkami	nestle	nestlé	100 g	artykuły śniadaniowe	płatki i musli	0	9.8	66.8	5.6	True
baton nestle musli z truskawkami	baton musli z truskawkami	nestle	nestlé	100 g	artykuły śniadaniowe	płatki i musli	0	7.2	68.3	5.7	True
baton nestle musli z wiśniami	baton musli z wiśniami	nestle	nestlé	100 g	artykuły śniadaniowe	płatki i musli	0	7.2	68	5.7	True
baton orzech z migdałem i miodem	baton orzech z migdałem i miodem	mcp group		100 g	słodycze i przekąski	wafle, batony	498	29.2	44.4	17.2	True
baton orzech z pistacją i gorzką czekoladą	baton orzech z pistacją i gorzką czekoladą	mcp group		100 g	słodycze i przekąski	wafle, batony	516	32	46	14.7	True
baton orzechowy nics orzechy brazylijskie, morele, nasiona chia.	baton orzechowy nics orzechy brazylijskie, morele, nasiona chia.	biozona		100 g	słodycze i przekąski	wafle, batony	383	13.2	47.2	10	True
baton orzechowy nics orzechy nerkowca, owoce goji, orzechy pekan	baton orzechowy nics orzechy nerkowca, owoce goji, orzechy pekan	biozona		100 g	słodycze i przekąski	wafle, batony	459	22.5	48	11.3	True
baton orzechowy nics ziarno kakao, migdały, czarna porzeczka	baton orzechowy nics ziarno kakao, migdały, czarna porzeczka	biozona		100 g	słodycze i przekąski	wafle, batony	438	20.8	45.6	8.6	True
baton owocowy fruit bar 5*25g	baton owocowy fruit bar 5*25g	schar	schär	100 g	produkty bezglutenowe	baton owocowy fruit bar 5*25g	395	11	67	3	True
baton owsiankowy z czekoladą	baton owsiankowy z czekoladą	nature valley	nature valley	100 g	słodycze i przekąski	wafle, batony	467	20	59.9	8.7	True
baton owsiankowy z miodem.	baton owsiankowy z miodem.	nature valley	nature valley	100 g	słodycze i przekąski	wafle, batony	456	17.2	64.5	8.1	True
baton owsiankowy z syropem klonowym	baton owsiankowy z syropem klonowym	nature valley	nature valley	100 g	słodycze i przekąski	wafle, batony	457	17.1	64.6	7.9	True
baton pawełek advocat	baton pawełek advocat	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	21	59	4.3	True
baton pawełek caffe latte	baton pawełek caffe latte	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	20	62	4.6	True
baton pawełek czekoladowy	baton pawełek czekoladowy	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	19	60	5.2	True
baton pawełek śmietankowy	baton pawełek śmietankowy	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	21	64	4.1	True
baton pawełek toffi	baton pawełek toffi	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	17	68	3.9	True
baton peanut butter cup king size resses	baton peanut butter cup king size resses	ressees		100 g	słodycze i przekąski	wafle, batony	506	30	57	11	True
baton peanut butter cup stnadard resses	baton peanut butter cup stnadard resses	ressees		100 g	słodycze i przekąski	wafle, batony	523	30	57	12	True
baton pierrot	baton pierrot	cadbury wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	34	47	11	True
baton power bar dynia&matcha	baton power bar dynia&matcha	foods by ann		100 g	słodycze i przekąski	wafle, batony	460	29.32	29.2	12.4	True
baton power bar goji&żurawina	baton power bar goji&żurawina	foods by ann		100 g	słodycze i przekąski	wafle, batony	444	26.04	36.7	8.3	True
baton power bar kakao&maca	baton power bar kakao&maca	foods by ann		100 g	słodycze i przekąski	wafle, batony	455	28.17	34.1	8.6	True
baton proteinowy czekoaldowy 35% z magnezem yourchoice.	baton proteinowy czekoaldowy 35% z magnezem yourchoice.	biozona		100 g	słodycze i przekąski	wafle, batony	416	14	40	35	True
baton proteinowy kawa latte 35% z magnezem yourchoice.	baton proteinowy kawa latte 35% z magnezem yourchoice.	biozona		100 g	słodycze i przekąski	wafle, batony	422	14	42	35	True
baton proteinowy o smaku czekoladowym	baton proteinowy o smaku czekoladowym	biozona	protein	100 g	słodycze i przekąski	wafle, batony	1502	14	31.1	25	True
baton proteinowy o smaku waniliowym	baton proteinowy o smaku waniliowym	biozona	protein	100 g	słodycze i przekąski	wafle, batony	1567	16	31	25	True
baton proteinowy raw paleo protein z czerwoną pomarańczą	baton proteinowy raw paleo protein z czerwoną pomarańczą	biozona		100 g	słodycze i przekąski	wafle, batony	327	9.6	32	20	True
baton proteinowy raw z owocami yourchoice.	baton proteinowy raw z owocami yourchoice.	biozona		100 g	słodycze i przekąski	wafle, batony	293	0.5	65	10	True
baton proteinowy royal cytrynowy	baton proteinowy royal cytrynowy	maxsport		100 g	słodycze i przekąski	wafle, batony	437	15	46	25	True
baton proteinowy royal kokosowy	baton proteinowy royal kokosowy	maxsport		100 g	słodycze i przekąski	wafle, batony	459	21	38	26	True
baton proteinowy royal mango/jogurt	baton proteinowy royal mango/jogurt	maxsport		100 g	słodycze i przekąski	wafle, batony	418	15	43	25	True
baton proteinowy z galaretką wiśniową yourchoice.	baton proteinowy z galaretką wiśniową yourchoice.	biozona		100 g	słodycze i przekąski	wafle, batony	360	12	32	20	True
baton proteinowy z orzechami yourchoice slim.	baton proteinowy z orzechami yourchoice slim.	biozona		100 g	słodycze i przekąski	wafle, batony	372	15	50	20	True
baton proteinowy z żurawiną yourchoice slim.	baton proteinowy z żurawiną yourchoice slim.	biozona		100 g	słodycze i przekąski	wafle, batony	354	13	50	20	True
baton raw juicer - burak czerwona pożeczka	baton raw juicer - burak czerwona pożeczka	maxsport		100 g	słodycze i przekąski	wafle, batony	325	3.1	65	3.8	True
baton schär czekoladowy chocolix 5*22g	baton czekoladowy chocolix 5*22g	schar	schär	100 g	produkty bezglutenowe	baton schär czekoladowy chocolix 5*22g	463	18	70	3.6	True
baton singiel xxl czekoladowy	baton singiel xxl czekoladowy	emco		100 g	słodycze i przekąski	wafle, batony	441	17	64	5.9	True
baton snickers	baton snickers	mars	snickers	100 g	słodycze i przekąski	wafle, batony	483	22.6	60.7	8.6	True
baton snickers 2pack	baton 2pack	mars	snickers	100 g	słodycze i przekąski	wafle, batony	2032	23	60.2	8.6	True
baton snickers hazelnut	baton hazelnut	mars	snickers	100 g	słodycze i przekąski	wafle, batony	489	23.9	59.5	8.1	True
baton snickers trio	baton trio	mars	snickers	100 g	słodycze i przekąski	wafle, batony	485	23	60.2	8.6	True
baton twix	baton twix	mars	twix	100 g	słodycze i przekąski	wafle, batony	495	23.8	65.1	4.3	True
baton twix white	baton white	mars	twix	100 g	słodycze i przekąski	wafle, batony	502	25.2	63.7	4.8	True
baton twix xtra	baton xtra	mars	twix	100 g	słodycze i przekąski	wafle, batony	495	23.8	65.1	4.3	True
baton wawel marcepan	baton marcepan	wawel	wawel	100 g	słodycze i przekąski	wafle, batony	464	21	58	7.2	True
baton ww	baton ww	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	29	61	7.5	True
baton ww w białej czekoladzie	baton ww w białej czekoladzie	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	37	60	5.4	True
baton wysokoproteinowy o smaku czekoladowym protein tekmar	baton wysokoproteinowy o smaku czekoladowym protein tekmar	biozona		100 g	słodycze i przekąski	wafle, batony	376	15.8	37.8	25	True
baton wysokoproteinowy o smaku truskawkowym protein tekmar.	baton wysokoproteinowy o smaku truskawkowym protein tekmar.	biozona		100 g	słodycze i przekąski	wafle, batony	37	15.2	38	25	True
baton wysokoproteinowy o smaku waniliowym protein tekmar	baton wysokoproteinowy o smaku waniliowym protein tekmar	biozona		100 g	słodycze i przekąski	wafle, batony	406	16.7	43.2	25	True
baton zbożowy 5 bakalii ba! bakalland	baton zbożowy 5 bakalii ba! bakalland	bakalland	bakalland	100 g	artykuły śniadaniowe	płatki i musli	389	6.8	76	4	True
baton zbożowy 5 orzechów	baton zbożowy 5 orzechów	bakalland	bakalland	100 g	artykuły śniadaniowe	płatki i musli	478	23	55	12	True
baton zbożowy 5 owoców leśnych	baton zbożowy 5 owoców leśnych	bakalland	bakalland	100 g	artykuły śniadaniowe	płatki i musli	407	9.5	74	4.7	True
baton zbożowy 5 ziaren ba! bakalland	baton zbożowy 5 ziaren ba! bakalland	bakalland	bakalland	100 g	słodycze i przekąski	wafle, batony	560	40	32	15	True
baton zbożowy 6 zbóż&miód	baton zbożowy 6 zbóż&miód	helio		100 g	słodycze i przekąski	wafle, batony	2073	33	29	15	True
baton zbożowy ba! 5 owoców tropikalnych	baton zbożowy ba! 5 owoców tropikalnych	bakalland	bakalland	100 g	artykuły śniadaniowe	płatki i musli	425	12	73	4.7	True
baton zbożowy ba! żurawina i pomarańcza bakalland	baton zbożowy ba! żurawina i pomarańcza bakalland	bakalland	bakalland	100 g	artykuły śniadaniowe	płatki i musli	414	9.9	75	5.1	True
baton zbożowy banan ba! bakalland	baton zbożowy banan ba! bakalland	bakalland	bakalland	100 g	artykuły śniadaniowe	płatki i musli	430	13	71	4.6	True
baton zbożowy banan&czekolada	baton zbożowy banan&czekolada	helio		100 g	słodycze i przekąski	wafle, batony	464	19	67	4.7	True
baton zbożowy owoce leśne&polewa jogurtowa	baton zbożowy owoce leśne&polewa jogurtowa	helio		100 g	słodycze i przekąski	wafle, batony	1736	11	72	4.4	True
baton zbożowy śliwka&czekolada	baton zbożowy śliwka&czekolada	helio		100 g	słodycze i przekąski	wafle, batony	403	12	68	4.2	True
batonik kinder happy hippo	batonik kinder happy hippo	ferrero		100 g	słodycze i przekąski	wafle, batony	589	38.6	53.6	6.7	True
batonik z nadzieniem o smaku panna cotta w mlecznej czekoladzie	batonik z nadzieniem o smaku panna cotta w mlecznej czekoladzie	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	27	60	4.8	True
batonik z nadzieniem o smaku tiramisu w mlecznej czekoladzie	batonik z nadzieniem o smaku tiramisu w mlecznej czekoladzie	wedel	e. wedel	100 g	słodycze i przekąski	wafle, batony	0	30	58	5.4	True
batoniki mojito soft czekoladowe z nadzieniem miętowym	batoniki mojito soft czekoladowe z nadzieniem miętowym	millano	excellent baron	100 g	słodycze i przekąski	wafle, batony	535	34	52	3.7	True
batoniki schär kakaowe bezglutenowe 10 szt.	batoniki kakaowe bezglutenowe 10 szt.	schar	schär	100 g	produkty bezglutenowe	batoniki schär kakaowe bezglutenowe 10 szt.	462	22	58	5.8	True
batony cini minis 4x25g	batony cini minis 4x25g	pacific	nestlé	100 g	słodycze i przekąski	wafle, batony	0	13.2	61.2	6.9	True
batony milkizz (10 szt)	batony milkizz (10 szt)	wawel	wawel	100 g	słodycze i przekąski	cukierki, draże, gumy do żucia	585	40	48	7.7	True
batony milky way magiczne gwiadki	batony magiczne gwiadki	mars	milky way	100 g	słodycze i przekąski	cukierki, draże, gumy do żucia	559	34.7	54.2	6.4	True
batony nesquik 4x25g	batony nesquik 4x25g	pacific	nestlé	100 g	słodycze i przekąski	wafle, batony	0	12.9	60.7	7	True
beach flower exotic liczi	exotic liczi	vog	beach flower	100 g	przetwory i przyprawy	przetwory warzywne i owocowe	73	0.1	17	0.6	True
belgijska czekolada mleczna słodzona stewią, bez cukru	belgijska czekolada mleczna słodzona stewią, bez cukru	biozona		100 g	produkty bezglutenowe	belgijska czekolada mleczna słodzona stewią, bez cukru	498	37.4	23.5	9	True
belgijska czekolada z jagodami i truskawkami ze stewią bez cukru	belgijska czekolada z jagodami i truskawkami ze stewią bez cukru	biozona		100 g	słodycze i przekąski	czekolady, bombonierki	452.8	34.7	18.4	5.7	True
berberys suszony bez konserwantów	berberys suszony bez konserwantów	piotr i paweł plus	" piotr i paweł s.a "	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	307	3.6	64	3.4	True
beza ciasto w proszku	beza ciasto w proszku	bakalland	delecta	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	365	0	87	4.8	True
biszkopciki jaśki z nadzieniem morelowym dr.gerard	biszkopciki jaśki z nadzieniem morelowym dr.gerard	dr gerard	dr gerard	100 g	słodycze i przekąski	ciastka	350	5.2	70	5.3	True
biszkopt dalecta 3 warstwy jasny	biszkopt dalecta 3 warstwy jasny	delecta	delecta	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	349	4.5	71	6	True
biszkopt delecta	biszkopt delecta	delecta	delecta	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	312	5.6	58	6.9	True
biszkopt delecta 1 warstwa jasny	biszkopt 1 warstwa jasny	delecta	delecta	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	328	3.1	69	5.9	True
biszkopt delecta 3 warstwy kakaowy	biszkopt 3 warstwy kakaowy	delecta	delecta	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	364	4.6	74	6.4	True
biszkopt kinder delice	biszkopt delice	ferrero	kinder	100 g	słodycze i przekąski	wafle, batony	474	29.2	45.1	5.4	True
biszkopt kinder delice z kokosem	biszkopt delice z kokosem	ferrero	kinder	100 g	słodycze i przekąski	wafle, batony	483	31	44	6	True
biszkopt-fix dr.oetker	biszkopt-fix dr.oetker	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	4.9	51.3	6.9	True
biszkopty fruktolinka malinowe	biszkopty fruktolinka malinowe	tago	tago	100 g	słodycze i przekąski	ciastka	0	8.4	72	5.3	True
biszkopty fruktolinka pomarańczowe	biszkopty fruktolinka pomarańczowe	tago	tago	100 g	słodycze i przekąski	ciastka	0	8.4	72	5.3	True
biszkopty fruktolinka truskawkowe	biszkopty fruktolinka truskawkowe	tago	tago	100 g	słodycze i przekąski	ciastka	0	8.4	72	5.3	True
biszkopty jedyne od wedla z galaretką malinową	biszkopty jedyne od wedla z galaretką malinową	wedel	e. wedel	100 g	słodycze i przekąski	ciastka	0	7	67	1.7	True
biszkopty jedyne od wedla z galaretką pomarańczową	biszkopty jedyne od wedla z galaretką pomarańczową	wedel	e. wedel	100 g	słodycze i przekąski	ciastka	0	7	67	1.7	True
biszkopty jedyne od wedla z galaretką wiśnową	biszkopty jedyne od wedla z galaretką wiśnową	wedel	e. wedel	100 g	słodycze i przekąski	ciastka	0	7	68	3.7	True
biszkopty krakowskie tradycyjne	biszkopty krakowskie tradycyjne	lajkonik		100 g	słodycze i przekąski	ciastka	412	11	66	11	True
biszkopty krakuski	biszkopty krakuski	krakuski	krakuski	100 g	słodycze i przekąski	ciastka	396	8.6	70.3	8.2	True
biszkopty lubię :)	biszkopty lubię :)	lubię:)	lubię:)	100 g	słodycze i przekąski	ciastka	373	3.7	76	7.5	True
biszkopty mamut wrocławskie	biszkopty wrocławskie	mamut	mamut	100 g	słodycze i przekąski	ciastka	379	4.5	73	11	True
biszkopty manner	biszkopty manner	josef manner		100 g	słodycze i przekąski	ciastka	392	4.4	78	9.5	True
biszkopty milka jaffa malinowe	biszkopty jaffa malinowe	mondelez polska	milka	100 g	słodycze i przekąski	ciastka	357	6.8	70	3.6	True
biszkopty milka jaffa pomarańczowe	biszkopty jaffa pomarańczowe	mondelez polska	milka	100 g	słodycze i przekąski	ciastka	360	6.8	71	3.6	True
biszkopty milka jaffa toffi	biszkopty jaffa toffi	mondelez polska	milka	100 g	słodycze i przekąski	ciastka	1585	8.4	70	4.3	True
biszkopty milka jaffa z pianką czekoladową	biszkopty jaffa z pianką czekoladową	mondelez polska	milka	100 g	słodycze i przekąski	ciastka	1585	8.5	70	4.4	True
biszkopty milka w czekoladzie choc&choc	biszkopty w czekoladzie choc&choc	mondelez polska	milka	100 g	słodycze i przekąski	ciastka	455	22	58	6.1	True
biszkopty petitki	biszkopty petitki	mondelez polska	petitki	100 g	słodycze i przekąski	ciastka	390	7	73	8.1	True
biszkopty piotr i paweł	biszkopty piotr i paweł	piotr i paweł s.a.	"piotr i paweł "	100 g	słodycze i przekąski	ciastka	397	6.6	75	8.4	True
biszkopty san	biszkopty san	mondelez polska	san pajda	100 g	słodycze i przekąski	ciastka	391	5.2	74	11	True
biszkopty savoiardi	biszkopty savoiardi	rc foods		100 g	słodycze i przekąski	ciastka	1583	0	0	0	True
biszkopty savoiardi schär	biszkopty savoiardi schär	schar		100 g	produkty bezglutenowe	biszkopty savoiardi schär	381	6.4	74	5.7	True
biszkopty serduszka piotr i paweł	biszkopty serduszka piotr i paweł	piotr i paweł s.a.	"piotr i paweł "	100 g	słodycze i przekąski	ciastka	402	4.6	80	10	True
biszkopty ulubione babuni	biszkopty ulubione babuni	delic-pol		100 g	słodycze i przekąski	ciastka	378	4.6	74	9	True
biszkopty vicenzovo vicenzi	biszkopty vicenzovo vicenzi	vicenzi		100 g	słodycze i przekąski	ciastka	379	3.8	77.5	7.8	True
biszkopty z galaretką pomarańczową oblane czek.	biszkopty z galaretką pomarańczową oblane czek.	wedel	e. wedel	100 g	słodycze i przekąski	ciastka	1537	7.3	67.3	3.4	True
bita śmietana	bita śmietana	winiary	winiary	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	147	7	17.7	3.3	True
bita śmietana dr.oetker	bita śmietana dr.oetker	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	7.7	19.3	3.3	True
bita śmietana dr.oetker light	bita śmietana light	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	4.2	15.1	2.1	True
bita śmietana dr.oetker waniliowa	bita śmietana waniliowa	dr.oetker	dr. oetker	100 g	artykuły sypkie	ciasta w proszku, bakalie, dodatki	0	7.7	19.3	3.3	True
bomboniera baltic colllection	bomboniera baltic colllection	zpc bałtyk		100 g	słodycze i przekąski	czekolady, bombonierki	498	25	63	4.6	True
bomboniera lalibelle czekoladki mleczne	bomboniera lalibelle czekoladki mleczne	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	23	63	4.9	True
bomboniera magnifique	bomboniera magnifique	mieszko	mieszko	100 g	słodycze i przekąski	czekolady, bombonierki	0	30	55	5.4	True
bomboniera pasjonata mleczna	bomboniera pasjonata mleczna	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	27	59	5.2	True
bomboniera toffifee	bomboniera toffifee	storck	toffifee	100 g	słodycze i przekąski	czekolady, bombonierki	516	28.7	58.5	5.9	True
bomboniera toffifee renifery	bomboniera renifery	storck	toffifee	100 g	słodycze i przekąski	czekolady, bombonierki	516	28.7	58.5	5.9	True
bombonierka advokat	bombonierka advokat	wawel	wawel	100 g	słodycze i przekąski	czekolady, bombonierki	485	23	60	3.6	True
bombonierka baltic vodka	bombonierka baltic vodka	zpc bałtyk		100 g	słodycze i przekąski	czekolady, bombonierki	424	9.5	73.2	1.2	True
bombonierka baryłki cocktail	bombonierka baryłki cocktail	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	18	56	3	True
bombonierka baryłki wedel	bombonierka baryłki wedel	wedel	e. wedel	100 g	słodycze i przekąski	czekolady, bombonierki	0	18	57	2.8	True
